country_name_fr,date,max_transit,min_transit,med_transit,max_retail,min_retail,med_retail,max_gp,min_gp,med_gp,max_parks,min_parks,med_parks,max_workplaces,min_workplaces,med_workplaces,max_res,min_res,med_res
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-03-27,-0.45,-0.84,-0.66,-0.66,-0.86,-0.75,-0.18,-0.39,-0.28,0.1,-0.65,-0.26,-0.53,-0.79,-0.645,0.35,0.22,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-03-28,-0.6,-0.87,-0.72,-0.77,-0.89,-0.83,-0.27,-0.46,-0.39,-0.06,-0.7,-0.55,-0.46,-0.67,-0.565,0.23,0.17,0.19
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-03-29,-0.51,-0.85,-0.73,-0.78,-0.9,-0.85,-0.38,-0.53,-0.45,-0.06,-0.69,-0.54,-0.47,-0.67,-0.55,0.19,0.13,0.15
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-03-30,-0.5,-0.84,-0.67,-0.62,-0.85,-0.73,-0.2,-0.4,-0.32,0.16,-0.65,-0.31,-0.55,-0.81,-0.67,0.33,0.19,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-03-31,-0.44,-0.84,-0.66,-0.61,-0.83,-0.73,-0.17,-0.37,-0.29,0.22,-0.57,-0.2,-0.55,-0.81,-0.68,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-01,-0.46,-0.84,-0.67,-0.64,-0.86,-0.75,-0.18,-0.4,-0.32,-0.02,-0.73,-0.29,-0.55,-0.8,-0.68,0.35,0.21,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-02,-0.46,-0.86,-0.69,-0.63,-0.85,-0.74,-0.19,-0.38,-0.31,0.11,-0.6,-0.25,-0.56,-0.81,-0.68,0.36,0.21,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-03,-0.47,-0.85,-0.67,-0.66,-0.86,-0.75,-0.17,-0.38,-0.3,0.18,-0.65,-0.23,-0.55,-0.8,-0.67,0.36,0.23,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-04,-0.53,-0.87,-0.69,-0.74,-0.87,-0.81,-0.26,-0.43,-0.36,0.02,-0.61,-0.38,-0.48,-0.68,-0.56,0.23,0.17,0.19
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-05,-0.4,-0.87,-0.69,-0.78,-0.87,-0.82,-0.33,-0.49,-0.41,-0.05,-0.6,-0.34,-0.45,-0.67,-0.53,0.18,0.13,0.14
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-06,-0.44,-0.84,-0.66,-0.61,-0.84,-0.72,-0.2,-0.41,-0.31,0.14,-0.58,-0.2,-0.55,-0.81,-0.68,0.33,0.19,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-07,-0.34,-0.85,-0.63,-0.61,-0.84,-0.72,-0.14,-0.38,-0.29,0.3,-0.5,-0.09,-0.55,-0.81,-0.68,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-08,-0.35,-0.85,-0.63,-0.61,-0.85,-0.72,-0.15,-0.37,-0.27,0.22,-0.67,-0.16,-0.56,-0.81,-0.68,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-09,-0.4,-0.85,-0.63,-0.58,-0.83,-0.69,-0.04,-0.35,-0.19,0.3,-0.51,-0.165,-0.56,-0.81,-0.68,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-10,-0.5,-0.86,-0.7,-0.65,-0.84,-0.77,-0.15,-0.42,-0.33,0.2,-0.57,-0.17,-0.65,-0.85,-0.8,0.38,0.24,0.3
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-11,-0.44,-0.89,-0.67,-0.72,-0.87,-0.8,-0.17,-0.38,-0.32,0.04,-0.66,-0.37,-0.47,-0.68,-0.57,0.23,0.17,0.18
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-12,-0.35,-0.86,-0.69,-0.76,-0.94,-0.9,-0.37,-0.74,-0.66,-0.03,-0.6,-0.37,-0.49,-0.68,-0.58,0.19,0.14,0.15
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-13,-0.6,-0.89,-0.75,-0.71,-0.84,-0.79,-0.32,-0.47,-0.41,0.28,-0.53,-0.2,-0.71,-0.88,-0.83,0.37,0.23,0.3
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-14,-0.32,-0.84,-0.63,-0.58,-0.83,-0.69,-0.14,-0.38,-0.25,0.32,-0.48,-0.11,-0.55,-0.81,-0.68,0.33,0.19,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-15,-0.34,-0.85,-0.62,-0.6,-0.85,-0.7,-0.15,-0.37,-0.27,0.35,-0.67,-0.09,-0.54,-0.8,-0.67,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-16,-0.33,-0.86,-0.63,-0.6,-0.85,-0.71,-0.15,-0.39,-0.27,0.43,-0.51,-0.09,-0.55,-0.81,-0.67,0.34,0.21,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-17,-0.38,-0.86,-0.67,-0.63,-0.89,-0.74,-0.16,-0.45,-0.29,0.29,-0.66,-0.29,-0.55,-0.79,-0.67,0.36,0.22,0.27
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-18,-0.51,-0.89,-0.69,-0.72,-0.88,-0.81,-0.24,-0.44,-0.37,0.13,-0.69,-0.47,-0.41,-0.65,-0.53,0.23,0.16,0.19
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-19,-0.31,-0.85,-0.63,-0.71,-0.87,-0.81,-0.29,-0.47,-0.4,0.25,-0.44,-0.12,-0.41,-0.65,-0.48,0.17,0.12,0.14
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-20,-0.42,-0.83,-0.605,-0.57,-0.84,-0.7,-0.19,-0.41,-0.3,0.4,-0.38,-0.025,-0.52,-0.79,-0.65,0.32,0.19,0.245
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-21,-0.36,-0.83,-0.6,-0.58,-0.83,-0.7,-0.08,-0.38,-0.28,0.51,-0.36,0.02,-0.53,-0.8,-0.65,0.33,0.19,0.25
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-22,-0.38,-0.83,-0.59,-0.59,-0.84,-0.71,-0.11,-0.39,-0.28,0.37,-0.43,-0.03,-0.53,-0.79,-0.65,0.33,0.2,0.25
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-23,-0.38,-0.83,-0.6,-0.57,-0.84,-0.7,-0.09,-0.36,-0.26,0.65,-0.39,0.03,-0.53,-0.79,-0.645,0.33,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-24,-0.33,-0.82,-0.6,-0.62,-0.86,-0.71,-0.08,-0.36,-0.27,0.45,-0.42,-0.04,-0.52,-0.78,-0.64,0.34,0.21,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-25,-0.45,-0.89,-0.62,-0.71,-0.85,-0.78,-0.19,-0.4,-0.32,0.39,-0.49,-0.21,-0.38,-0.65,-0.5,0.21,0.15,0.17
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-26,-0.28,-0.83,-0.6,-0.68,-0.87,-0.78,-0.29,-0.43,-0.37,0.37,-0.47,-0.13,-0.4,-0.64,-0.47,0.17,0.12,0.13
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-27,-0.32,-0.81,-0.59,-0.55,-0.83,-0.675,-0.18,-0.39,-0.29,0.44,-0.46,-0.05,-0.5,-0.79,-0.63,0.31,0.17,0.24
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-28,-0.41,-0.87,-0.66,-0.59,-0.86,-0.72,-0.16,-0.43,-0.33,0.14,-0.69,-0.42,-0.52,-0.79,-0.65,0.32,0.17,0.24
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-29,-0.39,-0.86,-0.62,-0.6,-0.85,-0.72,-0.16,-0.41,-0.295,0.1,-0.69,-0.3,-0.51,-0.79,-0.64,0.33,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-04-30,-0.4,-0.87,-0.63,-0.61,-0.87,-0.72,-0.11,-0.36,-0.27,0.07,-0.6,-0.3,-0.51,-0.79,-0.64,0.34,0.2,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-01,-0.36,-0.82,-0.605,-0.61,-0.87,-0.73,-0.08,-0.37,-0.27,0.35,-0.53,-0.19,-0.5,-0.77,-0.63,0.34,0.21,0.26
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-02,-0.42,-0.86,-0.59,-0.7,-0.85,-0.77,-0.18,-0.37,-0.31,0.44,-0.48,-0.175,-0.39,-0.63,-0.48,0.2,0.14,0.17
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-03,-0.23,-0.88,-0.61,-0.66,-0.87,-0.79,-0.27,-0.43,-0.37,0.26,-0.51,-0.22,-0.38,-0.63,-0.45,0.17,0.12,0.13
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-04,-0.33,-0.81,-0.58,-0.53,-0.84,-0.675,-0.16,-0.37,-0.27,0.65,-0.35,0.035,-0.5,-0.8,-0.62,0.3,0.18,0.23
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-05,-0.3,-0.8,-0.59,-0.53,-0.84,-0.68,-0.1,-0.36,-0.25,0.53,-0.43,0.03,-0.5,-0.78,-0.62,0.3,0.17,0.24
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-06,-0.29,-0.78,-0.53,-0.55,-0.84,-0.67,-0.04,-0.33,-0.22,0.61,-0.2,0.13,-0.49,-0.78,-0.61,0.31,0.18,0.24
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-07,-0.23,-0.8,-0.54,-0.52,-0.83,-0.64,0.07,-0.28,-0.14,0.66,-0.48,0.14,-0.49,-0.78,-0.62,0.31,0.17,0.23
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-08,-0.43,-0.81,-0.64,-0.61,-0.82,-0.74,-0.14,-0.39,-0.29,0.71,-0.46,0.12,-0.6,-0.82,-0.76,0.35,0.22,0.28
Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,2020-05-09,-0.35,-0.86,-0.6,-0.68,-0.85,-0.77,-0.13,-0.38,-0.3,0.54,-0.62,-0.07,-0.4,-0.62,-0.48,0.19,0.13,0.16
Slovaquie,2020-02-15,0.22,0.08,0.13,0.17,0.07,0.12,0.09,0.02,0.06,0.94,0.12,0.41,0.05,0.01,0.03,-0.01,-0.04,-0.02
Slovaquie,2020-02-16,0.25,0.15,0.18,0.22,0.13,0.145,0.16,0.04,0.08,0.52,0.2,0.275,0.05,0.01,0.025,-0.01,-0.02,-0.01
Slovaquie,2020-02-17,0.1,-0.07,0.03,0.11,0.07,0.08,0.11,0.01,0.02,0.81,0.33,0.38,0.01,-0.17,-0.17,0.01,-0.01,0.01
Slovaquie,2020-02-18,0.25,-0.02,0.1,0.12,0.06,0.095,0.09,0.03,0.05,0.57,0.23,0.395,0.03,-0.16,0.015,0.01,-0.01,-0.01
Slovaquie,2020-02-19,-0.04,-0.06,-0.06,0.02,-0.04,0.01,-0.03,-0.1,-0.03,0.14,0.05,0.11,-0.18,-0.18,-0.18,0.01,0.01,0.01
Slovaquie,2020-02-20,0.06,-0.04,-0.035,0.09,-0.01,0.035,0.06,-0.07,-0.015,0.47,0.21,0.325,0.01,-0.19,-0.18,0.02,-0.01,0.015
Slovaquie,2020-02-21,0.04,-0.14,-0.065,0.06,-0.08,-0.03,0.03,-0.07,-0.02,0.24,-0.1,0.105,-0.01,-0.21,-0.155,0.05,0.01,0.02
Slovaquie,2020-02-22,0.22,0.03,0.12,0.16,0.04,0.06,0.06,0.01,0.04,0.67,0.02,0.3,0.07,-0.01,0.03,-0.01,-0.02,-0.02
Slovaquie,2020-02-24,0.1,-0.05,0,0.06,0.03,0.04,0.06,-0.05,0.005,0.33,0.17,0.265,0.03,-0.19,-0.065,0.02,-0.01,0
Slovaquie,2020-02-25,0.12,-0.04,0.09,0.08,0.01,0.045,0.07,-0.05,0.035,0.57,0.14,0.345,0.04,-0.19,0,0.02,-0.02,-0.01
Slovaquie,2020-02-26,0.02,-0.09,-0.06,0.02,-0.05,-0.01,0.02,-0.09,-0.04,0.09,-0.06,0.08,0.02,-0.2,-0.18,0.03,0.01,0.03
Slovaquie,2020-02-27,0.04,-0.06,-0.01,0.05,-0.02,0.02,0.05,-0.04,0.01,0.27,0.12,0.17,0.02,-0.22,-0.19,0.02,0.01,0.02
Slovaquie,2020-02-28,0.02,-0.15,-0.02,0.01,-0.08,-0.03,0.08,-0.04,0.03,0.01,-0.16,-0.03,0.01,-0.23,-0.07,0.07,0.02,0.03
Slovaquie,2020-02-29,0.18,-0.09,0.11,0.13,0.06,0.11,0.26,0.12,0.17,0.17,-0.23,0.03,0.06,0.01,0.04,-0.01,-0.02,-0.02
Slovaquie,2020-03-01,0.28,0.05,0.135,-0.02,-0.08,-0.03,0.05,-0.03,0.015,-0.09,-0.22,-0.135,0.02,-0.02,0.01,0.01,0.01,0.01
Slovaquie,2020-03-02,0.04,-0.07,-0.015,0.02,-0.06,-0.02,0.04,-0.02,0.01,0.13,0.06,0.095,-0.03,-0.22,-0.125,0.03,0.01,0.02
Slovaquie,2020-03-03,-0.03,-0.08,-0.04,0.03,-0.05,-0.04,-0.03,-0.05,-0.04,0.17,-0.1,-0.09,0.01,-0.21,-0.21,0.02,0.01,0.02
Slovaquie,2020-03-04,-0.01,-0.15,-0.02,-0.01,-0.09,-0.02,0.01,-0.06,-0.03,0.02,-0.28,-0.07,0.03,-0.24,-0.04,0.04,0.01,0.01
Slovaquie,2020-03-05,0.02,-0.07,-0.025,0.01,-0.03,-0.01,0.03,0.01,0.02,0.41,0.28,0.345,0.03,-0.23,-0.1,0.02,-0.01,0.005
Slovaquie,2020-03-06,0.02,-0.17,-0.04,-0.02,-0.1,-0.04,0.09,-0.03,0.035,-0.02,-0.19,-0.09,0.01,-0.26,-0.02,0.06,0.02,0.025
Slovaquie,2020-03-07,0.03,-0.07,-0.02,0.05,-0.05,-0.03,0.14,0.05,0.085,0.14,-0.14,0.01,0.05,0.01,0.02,0.02,0.01,0.01
Slovaquie,2020-03-08,0.12,0.01,0.1,0.13,0.03,0.11,0.28,0.18,0.23,0.89,0.03,0.24,0.04,0.03,0.03,0.01,-0.01,0.01
Slovaquie,2020-03-09,-0.02,-0.09,-0.055,-0.01,-0.06,-0.035,0.13,0.11,0.12,0.18,0.15,0.165,-0.02,-0.08,-0.05,0.04,0.01,0.025
Slovaquie,2020-03-10,0.02,-0.17,-0.11,-0.05,-0.13,-0.07,0.09,0.06,0.06,0.55,0.22,0.26,-0.01,-0.19,-0.07,0.07,0.01,0.02
Slovaquie,2020-03-11,-0.08,-0.28,-0.17,-0.06,-0.2,-0.1,0.14,0.01,0.07,0.22,-0.41,-0.1,-0.02,-0.24,-0.11,0.11,0.03,0.06
Slovaquie,2020-03-12,-0.08,-0.3,-0.21,-0.03,-0.2,-0.11,0.26,0.14,0.215,0.8,-0.26,0.275,-0.06,-0.28,-0.14,0.11,0.03,0.055
Slovaquie,2020-03-13,-0.34,-0.51,-0.42,-0.32,-0.44,-0.38,0.19,0.06,0.1,-0.05,-0.53,-0.225,-0.19,-0.36,-0.24,0.18,0.11,0.13
Slovaquie,2020-03-14,-0.37,-0.63,-0.5,-0.65,-0.74,-0.69,-0.19,-0.32,-0.23,0.29,-0.72,-0.17,-0.2,-0.27,-0.22,0.12,0.09,0.1
Slovaquie,2020-03-15,-0.5,-0.64,-0.55,-0.71,-0.78,-0.74,-0.31,-0.42,-0.35,0.43,-0.53,-0.1,-0.25,-0.34,-0.28,0.12,0.08,0.09
Slovaquie,2020-03-16,-0.49,-0.64,-0.54,-0.59,-0.68,-0.66,-0.06,-0.21,-0.15,0.11,-0.54,-0.2,-0.36,-0.54,-0.42,0.24,0.16,0.18
Slovaquie,2020-03-17,-0.5,-0.66,-0.57,-0.65,-0.74,-0.71,-0.2,-0.3,-0.27,0.25,-0.48,-0.075,-0.41,-0.62,-0.47,0.27,0.17,0.185
Slovaquie,2020-03-18,-0.49,-0.66,-0.59,-0.63,-0.72,-0.705,-0.19,-0.28,-0.245,0.43,-0.45,0.085,-0.42,-0.63,-0.48,0.28,0.18,0.195
Slovaquie,2020-03-19,-0.52,-0.66,-0.59,-0.63,-0.72,-0.69,-0.19,-0.28,-0.24,0.66,-0.42,0.1,-0.43,-0.63,-0.49,0.28,0.18,0.19
Slovaquie,2020-03-20,-0.56,-0.67,-0.62,-0.66,-0.74,-0.71,-0.21,-0.3,-0.26,0.44,-0.54,-0.03,-0.43,-0.61,-0.48,0.28,0.21,0.23
Slovaquie,2020-03-21,-0.61,-0.8,-0.7,-0.79,-0.86,-0.82,-0.33,-0.39,-0.36,-0.53,-0.86,-0.68,-0.38,-0.44,-0.41,0.18,0.14,0.15
Slovaquie,2020-03-22,-0.64,-0.76,-0.69,-0.77,-0.83,-0.8,-0.35,-0.49,-0.42,-0.19,-0.75,-0.43,-0.35,-0.43,-0.4,0.15,0.11,0.12
Slovaquie,2020-03-23,-0.57,-0.7,-0.63,-0.63,-0.72,-0.7,-0.2,-0.3,-0.25,-0.3,-0.66,-0.39,-0.42,-0.6,-0.49,0.27,0.2,0.21
Slovaquie,2020-03-24,-0.56,-0.67,-0.62,-0.63,-0.72,-0.7,-0.2,-0.3,-0.26,0.11,-0.59,-0.18,-0.42,-0.61,-0.49,0.27,0.18,0.2
Slovaquie,2020-03-25,-0.55,-0.71,-0.63,-0.64,-0.74,-0.7,-0.24,-0.33,-0.27,0.06,-0.6,-0.32,-0.43,-0.62,-0.49,0.3,0.2,0.21
Slovaquie,2020-03-26,-0.54,-0.7,-0.61,-0.63,-0.72,-0.69,-0.23,-0.3,-0.26,0.26,-0.55,-0.22,-0.45,-0.62,-0.5,0.29,0.19,0.21
Slovaquie,2020-03-27,-0.55,-0.67,-0.62,-0.64,-0.71,-0.685,-0.19,-0.25,-0.215,0.64,-0.5,0.09,-0.45,-0.59,-0.485,0.28,0.2,0.22
Slovaquie,2020-03-28,-0.41,-0.68,-0.54,-0.69,-0.79,-0.72,-0.13,-0.25,-0.21,1.14,-0.68,0.17,-0.29,-0.38,-0.34,0.11,0.08,0.1
Slovaquie,2020-03-29,-0.57,-0.71,-0.61,-0.78,-0.83,-0.81,-0.88,-0.91,-0.89,0.67,-0.55,0.03,-0.34,-0.41,-0.38,0.12,0.09,0.1
Slovaquie,2020-03-30,-0.51,-0.68,-0.59,-0.54,-0.65,-0.61,-0.18,-0.26,-0.22,-0.19,-0.61,-0.31,-0.43,-0.57,-0.46,0.26,0.17,0.19
Slovaquie,2020-03-31,-0.52,-0.66,-0.57,-0.55,-0.67,-0.62,-0.18,-0.3,-0.24,0.15,-0.55,-0.14,-0.42,-0.58,-0.46,0.25,0.16,0.18
Slovaquie,2020-04-01,-0.51,-0.66,-0.555,-0.55,-0.66,-0.61,-0.19,-0.29,-0.235,0.15,-0.53,-0.015,-0.43,-0.58,-0.45,0.27,0.17,0.195
Slovaquie,2020-04-02,-0.52,-0.65,-0.58,-0.53,-0.66,-0.61,-0.16,-0.25,-0.215,0.28,-0.45,0.02,-0.43,-0.59,-0.465,0.27,0.17,0.185
Slovaquie,2020-04-03,-0.54,-0.66,-0.59,-0.56,-0.65,-0.615,-0.13,-0.22,-0.19,0.41,-0.54,-0.085,-0.43,-0.57,-0.46,0.27,0.19,0.215
Slovaquie,2020-04-04,-0.4,-0.66,-0.52,-0.64,-0.73,-0.68,-0.12,-0.24,-0.19,0.76,-0.65,0.05,-0.29,-0.36,-0.32,0.11,0.08,0.09
Slovaquie,2020-04-05,-0.5,-0.62,-0.54,-0.73,-0.78,-0.78,-0.85,-0.9,-0.875,1.06,-0.32,0.335,-0.31,-0.39,-0.37,0.11,0.07,0.08
Slovaquie,2020-04-06,-0.45,-0.6,-0.51,-0.44,-0.57,-0.505,0.02,-0.12,-0.055,0.33,-0.39,0.155,-0.39,-0.56,-0.435,0.22,0.14,0.15
Slovaquie,2020-04-07,-0.36,-0.53,-0.41,-0.56,-0.66,-0.63,0.13,0.05,0.1,0.54,-0.25,0.4,-0.39,-0.56,-0.43,0.19,0.11,0.13
Slovaquie,2020-04-08,-0.51,-0.66,-0.545,-0.64,-0.76,-0.705,0.08,-0.06,-0.01,0.43,-0.42,0.085,-0.43,-0.62,-0.49,0.27,0.16,0.18
Slovaquie,2020-04-09,-0.52,-0.68,-0.595,-0.64,-0.75,-0.71,-0.02,-0.1,-0.06,0.64,-0.4,0.175,-0.5,-0.66,-0.55,0.28,0.17,0.185
Slovaquie,2020-04-10,-0.79,-0.85,-0.82,-0.9,-0.94,-0.93,-0.9,-0.93,-0.92,0.7,-0.52,0.2,-0.83,-0.88,-0.85,0.4,0.34,0.36
Slovaquie,2020-04-11,-0.48,-0.73,-0.56,-0.77,-0.85,-0.79,-0.05,-0.24,-0.12,0.64,-0.65,0.09,-0.34,-0.42,-0.39,0.14,0.1,0.12
Slovaquie,2020-04-12,-0.6,-0.75,-0.64,-0.83,-0.89,-0.87,-0.86,-0.91,-0.89,0.99,-0.32,0.39,-0.39,-0.46,-0.435,0.14,0.09,0.095
Slovaquie,2020-04-13,-0.79,-0.86,-0.805,-0.9,-0.94,-0.925,-0.91,-0.93,-0.92,0.66,-0.44,0.155,-0.85,-0.9,-0.87,0.36,0.3,0.32
Slovaquie,2020-04-14,-0.45,-0.62,-0.54,-0.58,-0.72,-0.68,-0.01,-0.2,-0.13,0.09,-0.57,-0.14,-0.43,-0.57,-0.46,0.21,0.14,0.16
Slovaquie,2020-04-15,-0.41,-0.58,-0.5,-0.59,-0.7,-0.655,-0.03,-0.16,-0.13,0.43,-0.48,0.15,-0.4,-0.56,-0.425,0.24,0.15,0.165
Slovaquie,2020-04-16,-0.41,-0.58,-0.455,-0.55,-0.66,-0.62,-0.03,-0.19,-0.13,0.8,-0.26,0.365,-0.39,-0.56,-0.42,0.23,0.13,0.15
Slovaquie,2020-04-17,-0.47,-0.59,-0.52,-0.58,-0.67,-0.635,-0.03,-0.15,-0.13,0.8,-0.38,0.345,-0.39,-0.54,-0.42,0.23,0.16,0.175
Slovaquie,2020-04-18,-0.25,-0.55,-0.42,-0.68,-0.77,-0.7,-0.14,-0.22,-0.19,1.44,-0.51,0.46,-0.2,-0.24,-0.22,0.07,0.04,0.055
Slovaquie,2020-04-19,-0.55,-0.67,-0.6,-0.83,-0.88,-0.85,-0.86,-0.91,-0.89,0.6,-0.47,-0.19,-0.31,-0.37,-0.33,0.11,0.08,0.09
Slovaquie,2020-04-20,-0.43,-0.59,-0.51,-0.52,-0.63,-0.6,-0.05,-0.16,-0.11,0.6,-0.34,0.31,-0.37,-0.52,-0.39,0.21,0.13,0.14
Slovaquie,2020-04-21,-0.42,-0.58,-0.485,-0.59,-0.65,-0.635,-0.15,-0.22,-0.175,0.74,-0.34,0.41,-0.37,-0.52,-0.4,0.2,0.12,0.135
Slovaquie,2020-04-22,-0.42,-0.58,-0.47,-0.55,-0.65,-0.62,-0.15,-0.22,-0.17,0.71,-0.32,0.54,-0.35,-0.52,-0.39,0.22,0.13,0.14
Slovaquie,2020-04-23,-0.4,-0.58,-0.47,-0.52,-0.64,-0.605,-0.11,-0.21,-0.16,0.97,-0.21,0.46,-0.36,-0.52,-0.385,0.22,0.12,0.14
Slovaquie,2020-04-24,-0.45,-0.58,-0.495,-0.56,-0.66,-0.625,-0.09,-0.18,-0.15,0.87,-0.26,0.43,-0.36,-0.51,-0.39,0.21,0.15,0.16
Slovaquie,2020-04-25,-0.33,-0.64,-0.485,-0.65,-0.76,-0.68,-0.09,-0.2,-0.135,1,-0.73,0.285,-0.2,-0.26,-0.225,0.08,0.06,0.075
Slovaquie,2020-04-26,-0.4,-0.59,-0.49,-0.71,-0.8,-0.76,-0.82,-0.87,-0.845,1.77,-0.25,0.67,-0.22,-0.3,-0.265,0.07,0.05,0.055
Slovaquie,2020-04-27,-0.38,-0.57,-0.465,-0.51,-0.59,-0.57,-0.07,-0.13,-0.095,0.53,-0.16,0.38,-0.34,-0.49,-0.36,0.19,0.11,0.125
Slovaquie,2020-04-28,-0.37,-0.53,-0.42,-0.53,-0.61,-0.58,-0.11,-0.17,-0.135,1.15,-0.13,0.62,-0.34,-0.49,-0.36,0.16,0.09,0.105
Slovaquie,2020-04-29,-0.4,-0.59,-0.49,-0.51,-0.65,-0.59,0.02,-0.13,-0.05,0.41,-0.29,0.12,-0.33,-0.5,-0.36,0.22,0.12,0.14
Slovaquie,2020-04-30,-0.36,-0.53,-0.42,-0.43,-0.52,-0.495,0.16,0.03,0.11,0.82,-0.27,0.5,-0.35,-0.5,-0.37,0.17,0.09,0.105
Slovaquie,2020-05-01,-0.68,-0.78,-0.74,-0.81,-0.91,-0.86,-0.87,-0.91,-0.88,1.25,-0.57,0.36,-0.76,-0.83,-0.78,0.32,0.29,0.3
Slovaquie,2020-05-02,-0.27,-0.49,-0.3,-0.56,-0.66,-0.58,0.1,0.03,0.05,0.89,0.34,0.64,-0.17,-0.21,-0.19,0.06,0.04,0.05
Slovaquie,2020-05-03,-0.47,-0.61,-0.53,-0.75,-0.82,-0.78,-0.86,-0.9,-0.87,1.19,-0.48,0.2,-0.22,-0.31,-0.25,0.09,0.05,0.07
Slovaquie,2020-05-04,-0.37,-0.53,-0.435,-0.45,-0.54,-0.515,-0.02,-0.08,-0.055,0.8,-0.19,0.48,-0.32,-0.45,-0.335,0.16,0.1,0.11
Slovaquie,2020-05-05,-0.39,-0.53,-0.45,-0.49,-0.59,-0.56,-0.1,-0.15,-0.13,0.6,-0.48,0.21,-0.29,-0.46,-0.34,0.17,0.11,0.12
Slovaquie,2020-05-06,-0.35,-0.53,-0.44,-0.39,-0.54,-0.45,0.1,-0.07,0.03,0.54,-0.57,0.11,-0.3,-0.46,-0.33,0.18,0.12,0.13
Slovaquie,2020-05-07,-0.24,-0.46,-0.38,-0.24,-0.44,-0.35,0.3,0.11,0.21,1.11,-0.25,0.51,-0.32,-0.48,-0.34,0.14,0.08,0.1
Slovaquie,2020-05-08,-0.51,-0.67,-0.615,-0.73,-0.8,-0.765,-0.8,-0.85,-0.83,1.72,0.28,1.275,-0.71,-0.8,-0.73,0.23,0.2,0.225
Slovaquie,2020-05-09,-0.1,-0.42,-0.29,-0.36,-0.44,-0.38,0.21,0.08,0.2,1.3,0.89,0.9,-0.08,-0.1,-0.08,0.02,0.01,0.02
Slovénie,2020-02-15,0.27,0.21,0.22,0.11,0.07,0.11,0.05,0.01,0.04,0.41,-0.02,0.32,0.09,0.07,0.07,-0.02,-0.05,-0.03
Slovénie,2020-02-16,0.13,0.03,0.08,0.11,0.01,0.06,0.06,0.01,0.035,0.44,0.18,0.31,0.02,0.01,0.015,-0.03,-0.04,-0.035
Slovénie,2020-02-17,-0.13,-0.13,-0.13,-0.02,-0.02,-0.02,-0.05,-0.05,-0.05,-0.06,-0.06,-0.06,-0.17,-0.17,-0.17,0.02,0.02,0.02
